FUELLOCATION_ID,StationName,Address,City,State,PostCode,Region,MSA,County,Latitude,Longitude,StoreBrand,SupplyBrand,GasBrand,CorpBrand,Phone,OPISTruckstop_ID,PrimaryRack_ID,PrimaryRack_Name,SecondaryRack_ID,SecondayRack_NAME,distance_to_primary_rack_miles,distance_to_secondary_rack_miles
628071,SHELL,29477 AUBERRY RD,Prather,CA,93651,West,"Fresno, CA",Fresno,37.0381223729,-119.5147234977,Shell,Shell,Shell,Shell,(559)855-8800,,888,"Fresno, CA",975.0,"Stockton, CA",25.63619870416811,116.26059805759594
201743,KWIK SERV,29478 AUBERRY RD,Prather,CA,93651,West,"Fresno, CA",Fresno,37.0374259384,-119.5149385167,Kwik Serv,Unbranded,Kwik Serv,Boyett Petroleum,(559)855-8210,,888,"Fresno, CA",975.0,"Stockton, CA",25.590315675575773,116.27741379727246
143178,TRUE STAR,106 CRESCENT ST,Quincy,CA,95971,West,,Plumas,39.9379589708,-120.9495869187,Mobil,ExxonMobil,Mobil,ExxonMobil,(530)283-2636,,866,"Chico, CA",945.0,"Sacramento, CA",49.28612137590933,98.14857694122324
520565,RELAY SERVICE STATION,1355 E MAIN ST,Quincy,CA,95971,West,,Plumas,39.9349095473,-120.9145531348,Unbranded,Unbranded,Unbranded,Unbranded,(530)283-0938,,866,"Chico, CA",945.0,"Sacramento, CA",51.00770690237204,98.52156498546422
196947,CHEVRON,151 CRESCENT ST,Quincy,CA,95971,West,,Plumas,39.938267931,-120.9507216414,Chevron,Chevron,Chevron,Chevron,(530)283-3999,,866,"Chico, CA",945.0,"Sacramento, CA",49.234749774228064,98.15093739745072
601741,SAV MOR FOODS,1947 E MAIN ST,Quincy,CA,95971,West,,Plumas,39.9344284726,-120.9022322759,Unbranded,Unbranded,Unbranded,Unbranded,(530)283-2370,,866,"Chico, CA",945.0,"Sacramento, CA",51.626709748916326,98.69964138154121
520712,ONE STOP RELAY,2003 E MAIN ST,Quincy,CA,95971,West,,Plumas,39.9342878845,-120.9015797864,Unbranded,Unbranded,Unbranded,Unbranded,(530)283-9203,,866,"Chico, CA",945.0,"Sacramento, CA",51.65736578068012,98.70166247254309
482398,FUEL STAR,98 E MAIN ST,Quincy,CA,95971,West,,Plumas,39.9367024994,-120.9348742436,Unbranded,Unbranded,Unbranded,Unbranded,(530)283-1175,,866,"Chico, CA",945.0,"Sacramento, CA",50.008260105540515,98.30256298061545
687786,Pac Pride,1000 Olive St,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0473868987,-116.8736131913,Pac Pride,Unbranded,Pac Pride,Pac Pride,,,950,"San Diego, CA",870.0,"Colton, CA",28.347212022073492,74.02537161911988
565618,ARCO,1015 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0420094593,-116.8691175171,ARCO,Tesoro (UNB),ARCO,Marathon,(760)789-3830,,950,"San Diego, CA",870.0,"Colton, CA",28.20390245825351,74.46346456085574
103254,7-ELEVEN #20211,1076 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.041078,-116.869913,7-Eleven,Unbranded,7-Eleven,7-Eleven,(760)789-1712,,950,"San Diego, CA",870.0,"Colton, CA",28.124771584743872,74.50823350668587
534620,CHEVRON,1210 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0399924918,-116.8718504906,Chevron,Chevron,Chevron,Chevron,(760)789-2411,,950,"San Diego, CA",870.0,"Colton, CA",27.997360225736866,74.54059972086415
482519,COUNTRY WINE & SPIRITS,1350 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0384647436,-116.8745876061,Unbranded,Unbranded,Unbranded,Unbranded,(760)789-1336,,950,"San Diego, CA",870.0,"Colton, CA",27.817805314511535,74.58633643641393
402607,STARS,1910 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0331827386,-116.8827067316,Unbranded,Unbranded,Unbranded,Unbranded,(760)788-7800,,950,"San Diego, CA",870.0,"Colton, CA",27.244343670761488,74.77359813056638
600930,STAGE STOP LIQUOR,578 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0455010717,-116.8619192543,Unbranded,Unbranded,Unbranded,Unbranded,(760)789-0993,,950,"San Diego, CA",870.0,"Colton, CA",28.648131657086694,74.38070529707535
420704,CIRCLE K #2970,704 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.044338,-116.863991,Circle K,Unbranded,Circle K,Couche-Tard,(760)789-9516,,950,"San Diego, CA",870.0,"Colton, CA",28.511457633812622,74.41447088284364
233870,HIGHWAY ENTERPRISES,741 HIGHWAY 78,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0507353038,-116.8435761897,Unbranded,Unbranded,Unbranded,Unbranded,(760)788-9885,,950,"San Diego, CA",870.0,"Colton, CA",29.58718437353705,74.41930434191237
197117,MOBIL,802 MAIN ST,Ramona,CA,92065,West,"San Diego, CA",San Diego,33.0433714337,-116.8654519353,Mobil,ExxonMobil,Mobil,ExxonMobil,(760)789-6583,,950,"San Diego, CA",870.0,"Colton, CA",28.40707028061906,74.44793485169971
482526,ALL STAR GAS AND FOOD MART,10109 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5821863472,-121.3177774858,Chevron,Chevron,Chevron,Chevron,(916)364-0303,,945,"Sacramento, CA",975.0,"Stockton, CA",9.540313982186449,43.17530853600604
257644,7-ELEVEN #14098,10246 MILLS STATION RD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5837097029,-121.3084107306,7-Eleven,Unbranded,7-Eleven,7-Eleven,(916)363-6349,,945,"Sacramento, CA",975.0,"Stockton, CA",10.047122145723078,43.26630703853145
447353,UNITED PETROLEUM,10299 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5867727257,-121.3083426913,Valero,Valero,Valero,Valero,(916)369-1909,,945,"Sacramento, CA",975.0,"Stockton, CA",10.05587938365198,43.477821782313775
612047,EZ STOP FOOD AND LIQUOR,10501 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5924500316,-121.296699258,Unbranded,Unbranded,Unbranded,Unbranded,(916)363-6278,,945,"Sacramento, CA",975.0,"Stockton, CA",10.704286992424366,43.86086165483487
648632,SAFEWAY #1746,10635 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5941808811,-121.2936320038,Safeway,Unbranded,Safeway,Albertsons,(916)364-4940,,945,"Sacramento, CA",975.0,"Stockton, CA",10.878324628044624,43.97956012543579
126509,COLOMA GAS AND FOOD,10670 COLOMA RD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.6112009499,-121.2907157428,Unbranded,Unbranded,Unbranded,Unbranded,(916)638-1882,,945,"Sacramento, CA",975.0,"Stockton, CA",11.188285159087261,45.15533772103614
612258,PATRIOT,10847 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5993787969,-121.2826009345,Unbranded,Unbranded,Unbranded,Unbranded,,,945,"Sacramento, CA",975.0,"Stockton, CA",11.504687852778138,44.34068559440312
301594,7-ELEVEN #35347,11079 FOLSOM BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.604959,-121.271627,7-Eleven,PSX,76,7-Eleven,(916)635-7637,,945,"Sacramento, CA",975.0,"Stockton, CA",12.13891207687832,44.736122488514056
598138,COSTCO #0438,11260 WHITE ROCK RD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.5895881121,-121.2638720866,Costco,Unbranded,Costco,Costco,(916)631-7665,,945,"Sacramento, CA",975.0,"Stockton, CA",12.46350174431858,43.686369652706034
201180,CHEVRON #203186,12205 TRIBUTARY POINT DR,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.6323877854,-121.2197889384,ExtraMile,Chevron,Chevron,Chevron,(916)985-4471,,945,"Sacramento, CA",975.0,"Stockton, CA",15.23748554782265,46.77807082978261
482528,ARCO (CASH ONLY),12210 TRIBUTARY POINT DR,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.6319277709,-121.2192666647,ARCO,BP(UNB),ARCO,BP,(916)985-2267,,945,"Sacramento, CA",975.0,"Stockton, CA",15.25769981779327,46.74873557627834
607152,CHEVRON,12399 FOLSOM BLVD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.6292293597,-121.2165153183,Chevron,Chevron,Chevron,Chevron,(916)351-9090,,945,"Sacramento, CA",975.0,"Stockton, CA",15.361641064806076,46.57560154852203
565759,ARCO (CASH ONLY),2295 SUNRISE BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.6187740948,-121.2675611122,ARCO,BP(UNB),ARCO,BP,(916)638-8545,,945,"Sacramento, CA",975.0,"Stockton, CA",12.515947048802389,45.69600750897742
197985,CHEVRON #96080,2358 SUNRISE BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.615805425,-121.2694518524,ExtraMile,Chevron,Chevron,Chevron,(916)638-2291,,945,"Sacramento, CA",975.0,"Stockton, CA",12.375473294586188,45.48823311021058
482529,SHELL,2401 SUNRISE BLVD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.6151228171,-121.268812458,Shell,Shell,Shell,Shell,(916)635-3372,,945,"Sacramento, CA",975.0,"Stockton, CA",12.400528075242322,45.441978794824884
323878,CHEVRON #96080,2707 SUNRISE BLVD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.6034931331,-121.2670642915,ExtraMile,Chevron,Chevron,Chevron,(916)463-0022,,945,"Sacramento, CA",975.0,"Stockton, CA",12.37051194002396,44.64131393036773
565762,ARCO,2896 ZINFANDEL DR,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.593951098,-121.2883475715,ARCO,BP(UNB),ARCO,BP,(916)638-8591,,945,"Sacramento, CA",975.0,"Stockton, CA",11.161641206347685,43.96361564360957
237835,CHEVRON #371197,2931 MATHER FIELD RD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5840573634,-121.3095348495,ExtraMile,Chevron,Chevron,Chevron,(916)364-5680,,945,"Sacramento, CA",975.0,"Stockton, CA",9.986765581114758,43.29171227537692
197277,CHEVRON #90195,3001 ZINFANDEL DR,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5934225254,-121.2873283737,ExtraMile,Chevron,Chevron,Chevron,(916)635-2626,,945,"Sacramento, CA",975.0,"Stockton, CA",11.213849331804271,43.92729493628267
482531,SHELL,3050 ZINFANDEL DR,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5881168488,-121.2873799841,Shell,Shell,Shell,Shell,(916)635-4351,,945,"Sacramento, CA",975.0,"Stockton, CA",11.190743589598776,43.56067690966583
109916,SPEEDWAY #2000,3096 SUNRISE BLVD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.5904917049,-121.2660304721,Speedway,Tesoro (UNB),Speedway,7-Eleven,(916)852-9637,,945,"Sacramento, CA",975.0,"Stockton, CA",12.34990966570289,43.745017936561005
565752,ARCO (CASH ONLY),3099 SUNRISE BLVD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.5903623511,-121.2650091814,ARCO,BP(UNB),ARCO,BP,(916)638-5153,,945,"Sacramento, CA",975.0,"Stockton, CA",12.404574919577298,43.7378211433319
54312,MY GOODS MARKET #477,3329 MATHER FIELD RD,Rancho Cordova,CA,95670,West,"Sacramento, CA",Sacramento,38.5742259183,-121.3023114122,My Goods Market,PSX,76,United Pacific,(916)366-1575,,945,"Sacramento, CA",975.0,"Stockton, CA",10.388702268777362,42.60502932520838
679980,ARCO,4000 SUNRISE BLVD,Rancho Cordova,CA,95742,West,"Sacramento, CA",Sacramento,38.5587552637,-121.2436976989,ARCO,BP(UNB),ARCO,BP,,,945,"Sacramento, CA",975.0,"Stockton, CA",13.635515059842222,41.610021955937476
482532,UNION 76,10075 ARROW RTE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0987854687,-117.5852714931,76,PSX,76,PSX,(909)484-8586,,870,"Colton, CA",,,15.853508226751513,
569792,7-ELEVEN #33308,10477 ALTA LOMA DR,Rancho Cucamonga,CA,91737,West,"San Bernardino, CA",San Bernardino,34.1374348443,-117.5767255076,7-Eleven,Unbranded,7-Eleven,7-Eleven,(909)941-1203,,870,"Colton, CA",,,16.122034822000522,
320170,HAVEN MOBIL,10477 LEMON AVE,Rancho Cucamonga,CA,91737,West,"San Bernardino, CA",San Bernardino,34.1393544627,-117.5765177331,Mobil,ExxonMobil,Mobil,ExxonMobil,(909)945-9498,,870,"Colton, CA",,,16.158712749479776,
570122,CIRCLE K #9480,10550 TOWN CENTER DR,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1109924316,-117.5751876831,Circle K,ExxonMobil,Mobil,Couche-Tard,(909)484-6392,,870,"Colton, CA",,,15.479643223139849,
558892,SHELL,11108 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1072136944,-117.5610007514,Shell,Shell-TSO,Shell,Marathon,(909)476-9884,,870,"Colton, CA",,,14.628408922444654,
12538,SHELL,11289 BASELINE RD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1207746821,-117.5591661399,Shell,Shell-TSO,Shell,Marathon,(909)476-6930,,870,"Colton, CA",,,14.790719058281196,
565330,ARCO,11768 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.107025095,-117.5484813538,ARCO,Tesoro (UNB),ARCO,Marathon,(909)476-0696,,870,"Colton, CA",,,13.932671829759755,
598087,COSTCO #0678,11800 4TH ST,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0776771212,-117.5485271862,Costco,Unbranded,Costco,Costco,(909)581-1703,,870,"Colton, CA",,,13.54639892301431,
623478,UNION 76,11920 FOOTHILL BLVD,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.1069424036,-117.5448948008,76,PSX,76,PSX,(909)232-1638,,870,"Colton, CA",,,13.73322663922643,
609468,ARCO,12280 HIGHLAND AVE,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.1355029245,-117.537666267,ARCO,Tesoro (UNB),ARCO,Marathon,(909)463-2882,,870,"Colton, CA",,,14.003509080701384,
652168,ARCO,12300 ARROW ROUTE,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.098626031,-117.5229686362,ARCO,Tesoro (UNB),ARCO,Marathon,,,870,"Colton, CA",,,12.37317653146158,
605726,SHELL,12340 HIGHLAND AVE,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.1355660931,-117.5357830524,Shell,Shell-TSO,Shell,Marathon,(909)899-0889,,870,"Colton, CA",,,13.906680331572295,
201786,CHEVRON #99956,12576 BASELINE RD,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.121819281,-117.5306336476,Chevron,Chevron,Chevron,Chevron,(909)899-8500,,870,"Colton, CA",,,13.274443820165724,
418179,CHEVRON #201595,12659 FOOTHILL BLVD,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.105888,-117.52874,Chevron,Chevron,Chevron,Chevron,(909)463-1023,,870,"Colton, CA",,,12.82396440738318,
420656,UNION 76,6411 HAVEN AVE,Rancho Cucamonga,CA,91737,West,"San Bernardino, CA",San Bernardino,34.1375357354,-117.5752507166,76,PSX,76,PSX,(909)948-0102,,870,"Colton, CA",,,16.045754014842096,
160158,CIRCLE K #9459,6539 MILLIKEN AVE,Rancho Cucamonga,CA,91701,West,"San Bernardino, CA",San Bernardino,34.135534,-117.558089,Circle K,ExxonMobil,Mobil,Couche-Tard,(909)466-0343,,870,"Colton, CA",,,15.081565981876354,
222836,MY GOODS MARKET #5232,6760 CARNELIAN ST,Rancho Cucamonga,CA,91701,West,"San Bernardino, CA",San Bernardino,34.1317851723,-117.6165500029,My Goods Market,PSX,76,United Pacific,(909)980-4513,,870,"Colton, CA",,,18.149426891682992,
641355,RALPHS FUEL #1717 (DISCOUNT AVAILABLE),7243 HAVEN AVE,Rancho Cucamonga,CA,91701,West,"San Bernardino, CA",San Bernardino,34.1237038459,-117.5754521554,Ralphs,Unbranded,Ralphs,Kroger,(909)944-4838,,870,"Colton, CA",,,15.73938552305281,
235605,MY GOODS MARKET #5216,7287 ARCHIBALD AVE,Rancho Cucamonga,CA,91701,West,"San Bernardino, CA",San Bernardino,34.1219449099,-117.5930219683,My Goods Market,PSX,76,United Pacific,(909)945-2669,,870,"Colton, CA",,,16.664924133353512,
455517,SHELL,7996 ARCHIBALD AVE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1086599394,-117.5938179169,Shell,Shell,Shell,Shell,(909)989-8208,,870,"Colton, CA",,,16.475499788620354,
604318,CHEVRON #301784,8075 MONET AVE,Rancho Cucamonga,CA,91739,West,"San Bernardino, CA",San Bernardino,34.1067552464,-117.5348817529,Chevron,Chevron,Chevron,Chevron,(909)899-8117,,870,"Colton, CA",,,13.178197438090535,
173297,7-ELEVEN #39209,8118 MASI DR,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.105921,-117.549405,7-Eleven,Shell,Shell,7-Eleven,(909)941-4400,,870,"Colton, CA",,,13.963968703934167,
158613,VINEYARD VALERO,8514 VINEYARD AVE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0988997582,-117.611641429,Valero,Valero,Valero,Valero,(909)941-7257,,870,"Colton, CA",,,17.337606985031595,
321693,CHEVRON #94863,8687 BASELINE RD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1212885489,-117.6166355597,Chevron,Chevron,Chevron,Chevron,(909)484-9411,,870,"Colton, CA",,,17.95378156928541,
321613,HAVEN CAR WASH,8777 HAVEN AVE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0949044907,-117.5750335553,Chevron,Chevron,Chevron,Chevron,(909)980-3717,,870,"Colton, CA",,,15.227549911757174,
340023,CHEVRON #209520,8801 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1061577738,-117.6131356751,Chevron,Chevron,Chevron,Chevron,(909)944-4175,,870,"Colton, CA",,,17.517295637005997,
612362,SHELL,8808 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1072971668,-117.6131022258,Shell,Shell-TSO,Shell,Marathon,(909)484-7237,,870,"Colton, CA",,,17.531678130378413,
250390,ARCO,8919 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1061967466,-117.610633146,ARCO,Tesoro (UNB),ARCO,Marathon,(909)483-0100,,870,"Colton, CA",,,17.37771874011134,
630375,SPEEDWAY #3049,9280 HAVEN AVE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0851167602,-117.5765547226,Speedway,Tesoro (UNB),Speedway,7-Eleven,(909)980-8035,,870,"Colton, CA",,,15.203677920073838,
568440,SC FUELS 146,9291 CHARLES SMITH AVE,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.0840965344,-117.5455187589,Unbranded,Unbranded,Unbranded,SC Fuels,(909)484-1072,66789.0,870,"Colton, CA",,,13.43644498495116,
172871,MOBIL,9315 BASELINE RD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1211854496,-117.6019739194,Mobil,ExxonMobil,Mobil,ExxonMobil,(909)944-5100,,870,"Colton, CA",,,17.142844009177978,
224002,KWIK SERV,9524 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.1068960282,-117.5974500993,Kwik Serv,Unbranded,Kwik Serv,Boyett Petroleum,(909)987-3500,,870,"Colton, CA",,,16.650887347446474,
198965,Speedway Express #6162,9888 FOOTHILL BLVD,Rancho Cucamonga,CA,91730,West,"San Bernardino, CA",San Bernardino,34.106880012,-117.5894703911,Speedway,Tesoro (UNB),Speedway,Marathon,(909)476-0367,,870,"Colton, CA",,,16.205407577638155,
418089,CHEVRON #207510,36101 BOB HOPE DR,Rancho Mirage,CA,92270,West,"Riverside, CA",Riverside,33.7863272192,-116.4065509022,Chevron,Chevron,Chevron,Chevron,(760)321-7770,,870,"Colton, CA",900.0,"Imperial, CA",55.199219960309655,80.91003565420088
449669,SHELL,70255 HIGHWAY 111,Rancho Mirage,CA,92270,West,"Riverside, CA",Riverside,33.7594500361,-116.4388144374,Shell,Shell,Shell,Shell,(760)324-0618,,870,"Colton, CA",900.0,"Imperial, CA",54.13771646766618,80.58056195210182
212213,WORLD OIL #106,71689 HIGHWAY 111,Rancho Mirage,CA,92270,West,"Riverside, CA",Riverside,33.742383565,-116.4136846152,76,PSX,76,PSX,(760)340-0212,,870,"Colton, CA",900.0,"Imperial, CA",55.923909940673596,78.75798926972372
414450,CHEVRON,27774 HAWTHORNE BLVD,Rancho Palos Verdes,CA,90275,West,"Los Angeles, CA",Los Angeles,33.7786968314,-118.3845838894,Chevron,Chevron,Chevron,Chevron,(310)541-7663,,916,"Los Angeles, CA",923.0,"Orange, CA",20.552651591011728,30.52982765282436
597364,SHELL,28103 HAWTHORNE BLVD,Rancho Palos Verdes,CA,90275,West,"Los Angeles, CA",Los Angeles,33.7790597612,-118.3917340814,Shell,Shell,Shell,Shell,(310)541-7715,,916,"Los Angeles, CA",923.0,"Orange, CA",20.694357318541883,30.9398046903659
198319,G & M FOOD MART #41,29421 S WESTERN AVE,Rancho Palos Verdes,CA,90275,West,"Los Angeles, CA",Los Angeles,33.7504429967,-118.3094829774,G & M Food Mart,Chevron,Chevron,G & M Oil,(310)833-3404,,916,"Los Angeles, CA",923.0,"Orange, CA",21.189246753133528,26.341933787103955
609609,7-ELEVEN #33601,31186 HAWTHORNE BLVD,Rancho Palos Verdes,CA,90275,West,"Los Angeles, CA",Los Angeles,33.7492045285,-118.4072563264,7-Eleven,Unbranded,7-Eleven,7-Eleven,(310)541-6349,,916,"Los Angeles, CA",923.0,"Orange, CA",22.941535683824455,31.94285994466975
561602,FAIRBANKS RANCH MOBIL,16095 SAN DIEGUITO RD,Rancho Santa Fe,CA,92067,West,"San Diego, CA",San Diego,32.9914234137,-117.1970629692,Mobil,ExxonMobil,Mobil,ExxonMobil,(858)759-9184,,950,"San Diego, CA",923.0,"Orange, CA",19.16584470660638,66.79273515506549
158689,VP RACING,6089 LA FLECHA,Rancho Santa Fe,CA,92067,West,"San Diego, CA",San Diego,33.0193851957,-117.202347516,Unbranded,Unbranded,Unbranded,Unbranded,,,950,"San Diego, CA",923.0,"Orange, CA",21.120020472077435,65.03002471639965
202379,SHELL,28632 OSO PKWY,Rancho Santa Margarita,CA,92688,West,"Orange County, CA",Orange,33.5830881601,-117.6314863338,Shell,Shell,Shell,Shell,(949)888-1341,,923,"Orange, CA",870.0,"Colton, CA",19.04293007873742,37.30671413906922
488468,ARCO,29880 SANTA MARGARITA PKWY,Rancho Santa Margarita,CA,92688,West,"Orange County, CA",Orange,33.6376175888,-117.6085940769,ARCO,Tesoro (UNB),ARCO,Marathon,(949)546-0200,,923,"Orange, CA",870.0,"Colton, CA",17.473794528440365,33.38212362821828
44970,SHELL,30114 SANTA MARGARITA PKWY,Rancho Santa Margarita,CA,92688,West,"Orange County, CA",Orange,33.6417249887,-117.6045619582,Shell,Shell-TSO,Shell,Marathon,(949)459-8681,,923,"Orange, CA",870.0,"Colton, CA",17.495076957115486,33.0200123952177
201394,CHEVRON,30832 SANTA MARGARITA PKWY,Rancho Santa Margarita,CA,92688,West,"Orange County, CA",Orange,33.6436618034,-117.5932057102,Chevron,Chevron,Chevron,Chevron,(949)459-9111,,923,"Orange, CA",870.0,"Colton, CA",17.957203536158175,32.578674707189954
158417,CIRCLE K #9428,31521 SANTA MARGARITA PKWY,Rancho Santa Margarita,CA,92688,West,"Orange County, CA",Orange,33.649233,-117.581535,Circle K,ExxonMobil,Mobil,Couche-Tard,(949)888-0796,,923,"Orange, CA",870.0,"Colton, CA",18.314194351910423,31.915974907867565
313209,FOOD MART VALERO,1 SUTTER ST,Red Bluff,CA,96080,West,,Tehama,40.1527934206,-122.2208504279,Valero,Valero,Valero,Valero,(530)527-8198,,866,"Chico, CA",945.0,"Sacramento, CA",35.664775540421125,115.29156244823449
200184,MAIN STREET CHEVRON,1055 S MAIN ST,Red Bluff,CA,96080,West,,Tehama,40.1618461102,-122.22830085,Chevron,Chevron,Chevron,Chevron,(530)527-4243,,866,"Chico, CA",945.0,"Sacramento, CA",36.402963917953485,116.0137683492244
406639, 7 DAYS MINI MART,1055 WALNUT ST,Red Bluff,CA,96080,West,,Tehama,40.1740316959,-122.2439484655,Unbranded,Unbranded,Unbranded,Unbranded,(530)528-8902,,866,"Chico, CA",945.0,"Sacramento, CA",37.566388516562746,117.08848239617785
571643,ARCO,1080 S MAIN ST,Red Bluff,CA,96080,West,,Tehama,40.1610693244,-122.2267825176,ARCO,BP(UNB),ARCO,BP,(530)528-0620,,866,"Chico, CA",945.0,"Sacramento, CA",36.31315748889072,115.93594050288944
6002,JILLS FRESHSTOP MARKET,11625 HIGHWAY 99 E,Red Bluff,CA,96080,West,,Tehama,40.1316664658,-122.1238283105,Valero,Valero,Valero,Valero,(530)529-4343,,866,"Chico, CA",945.0,"Sacramento, CA",31.721072865451887,112.26011164881825
614077,VALERO,15 ANTELOPE BLVD,Red Bluff,CA,96080,West,,Tehama,40.1768188612,-122.2331772745,Valero,Valero,Valero,Valero,(530)528-2721,,866,"Chico, CA",945.0,"Sacramento, CA",37.40146029147722,117.07410239760372
598345,MORE FOR LESS,1715 WALNUT ST,Red Bluff,CA,96080,West,,Tehama,40.1701289306,-122.2516492597,Unbranded,Unbranded,Unbranded,Unbranded,(530)528-0821,,866,"Chico, CA",945.0,"Sacramento, CA",37.58271093369497,116.97703960674501
290575,CHEVRON #356518,205 ANTELOPE BLVD,Red Bluff,CA,96080,West,,Tehama,40.1826554203,-122.2201959886,Chevron,Chevron,Chevron,Chevron,,,866,"Chico, CA",945.0,"Sacramento, CA",37.35818698799786,117.22228319325733
679133,CHEVRON,2270 ANTELOPE RD,Red Bluff,CA,96080,West,,Tehama,40.17855,-122.22991,Chevron,Chevron,Chevron,Chevron,(530)342-8376,,866,"Chico, CA",945.0,"Sacramento, CA",37.404001938317066,117.12793319739103
559479,SUNSHINE FOOD AND GAS,22700 ANTELOPE BLVD,Red Bluff,CA,96080,West,,Tehama,40.1859538096,-122.1914228972,Chevron,Chevron,Chevron,Chevron,(530)527-9999,,866,"Chico, CA",945.0,"Sacramento, CA",36.749339532599045,116.93898780558477
306168,CHEVRON,2370 MAIN ST,Red Bluff,CA,96080,West,,Tehama,40.190649776,-122.2390792865,Chevron,Chevron,Chevron,Chevron,(530)527-1859,,866,"Chico, CA",945.0,"Sacramento, CA",38.36798121805321,118.07875461285509
482636,RAMELLI SHELL,240 ANTELOPE BLVD,Red Bluff,CA,96080,West,,Tehama,40.1834627972,-122.2195618722,Shell,Shell,Shell,Shell,(530)527-1244,,866,"Chico, CA",945.0,"Sacramento, CA",37.38680645050856,117.2636720240732
